chickens_per_dollar,broilers_pd,layer_hens_pd,us_cage_free_commitments,other_cage_free_commitments
185.5376663,82.15053709,100.0233402,215697587.2,108937186.4
51.69920447,24.44149016,22.30191799,187698016.8,89530706.66
66.53258047,37.55266417,52.35303111,184440480,145380456.8
306.2496503,45.68737183,55.45052821,193256216.2,122938281.8
24.69022692,28.73857626,18.26489656,182890167.6,135827884.8
48.93046694,24.7914726,25.21157433,191372150.1,112818223.6
69.45848537,66.66778484,60.14402528,192947754.7,126355334.7
54.38215587,70.52589151,44.63450888,170394877.3,144544140.9
303.7132382,23.16375814,54.93316464,196895351.4,116311278.6
47.54266584,71.87016061,42.44898936,155070928.8,62125467.42
75.23698426,91.93385957,69.30666116,194237663.5,74356254.94
156.8853001,83.82384176,175.3156522,189081023,136996608.2
44.61597673,10.48881889,12.62335206,202026659.5,96593466.97
368.6391088,20.86844488,15.76268395,209026266.6,64425348.38
208.263036,42.0410813,30.19890241,186572791.8,107123558.3
77.47545976,53.34008256,27.19390418,190515640.3,118951125.8
342.7815845,-11.2074974,92.73386296,178768846.3,100701043.8
34.94610125,91.87016156,122.6168827,166334393.6,179322549.6
156.7211953,41.96412563,18.1013963,171515400.7,94886366.77
216.2307706,59.85379351,45.01095656,201560404.4,133585258
118.5149382,17.10778072,10.7948209,190463839.6,89673766.34
82.84951187,8.599882965,22.44013162,207797649,75362823.96
284.5865989,71.3496,25.73967877,172370161.4,224509182.2
109.4156219,19.93780096,11.71085989,198209778.7,119863272.4
129.4437303,22.24326137,25.42234503,172707708.4,171776139.7
160.8987146,6.43749727,27.56947913,179555873.5,89057234.12
483.8701243,10.02147255,13.91193739,191653463,109987738
211.9589692,74.89710238,28.49196856,180800255.9,67094819.62
579.22071,44.82931562,39.10922724,176795237.6,144000109.5
77.47498661,16.78935171,22.24370632,204483504.2,158817318.7
79.83767909,48.46323563,43.55702084,211325094.5,92451029.84
30.62988931,57.8249998,48.13655945,204071865.6,135632297.2
163.002727,152.3448285,191.9503672,203232965,54415608.78
19.80058546,0,34.21051613,187560321.4,155631714.3
16.92581809,0,40.40150986,177155487.6,89318793
14.70756523,0,14.98950042,185861070.4,189242611.3
12.12605764,0,44.99009762,211527226.3,196941708.6
12.54095837,0,85.19119035,165919174.7,164390934.1
6.33916884,0.006210302,5.518518524,189642957.5,94301534.47
22.56738778,0.028316296,36.88486181,193509689.5,119175104.6
11.22276698,0.03231802,19.81965141,185367295.2,102835594.5
23.24609562,0.037568495,38.85175869,185880194.1,129956629.3
17.31040909,0.016663816,25.73235551,188405222.9,104480929.5
50.00172963,0.077595983,65.61416602,196372506.2,99980205.07
29.25445653,0.032830085,26.1094697,197376720.6,130663673
39.72376123,0.013188299,11.50496763,183732419.9,114990004.3
18.4908157,0.010786578,13.00249072,178987865.5,97627116.37
24.24223538,0.037719953,17.94885795,192882313.3,81482110.24
9.275036382,0.03879599,43.45640569,176445975.3,165274612.7
15.89835378,0.438540081,34.24933282,177925547.8,87144541.54
41.0293609,0.26303849,22.66033394,182643164.2,171060776.3
42.55372984,0.696670137,44.76251286,201281596.6,82086972.48
22.88597979,0.277046694,25.28210378,190832712.6,105206205.8
39.4737795,0.849488203,49.14675131,193314191,77904680.59
23.61807672,0.400090983,23.94168141,189942911.8,157566186.4
43.08179372,0.65922916,95.80172677,191516439.8,210655927.8
106.637339,0.6255484,23.42525127,168976692.9,137653114.2
75.45052058,0.368997273,26.21199142,164317939.2,101283552.6
17.43566801,0.177398216,12.34303506,179407371.4,89036227.26
17.01523611,0.127566011,6.859432088,169907989.3,65812396.45
8.414522921,0.10305227,22.07595528,200670207.4,145304577.5
15.22578354,1.039344714,196.0415021,175887128.2,105279645.5
74.30299416,0.345379421,13.32133782,199720031.1,105719934.8
22.92040763,0.293332508,12.98849617,198120511.4,25182383.16
54.661827,0.390276523,36.179531,188472294.4,108692788.5
41.70303786,0.538561902,30.64386859,201098211.9,99401786.65
38.79298608,0.564292241,36.65506096,186381491.3,225224958
13.69130357,0.25731773,25.91307641,173799734.3,79649719.55
16.01367229,0.342205446,158.5341085,209557009.9,118274671.7
5.134882927,0.417775755,42.89342144,188779382.6,100157708.9
22.81987546,0.419099602,26.65706068,189434367.3,147398515.3
10.41138433,0.743963743,55.89295383,216795010.3,134171364.6
1.914225423,0.56113458,55.58885653,203464015.9,182689362.8
4.932019242,3.431058077,73.85892287,170019614.3,186730106.5
6.738778133,0.317186008,11.38217643,188729487.8,52083738.83
46.82016323,1.71049438,31.72823558,227682875.5,90791843.59
24.9177491,0.604757291,24.24468535,193204027.5,95729331.6
70.90671738,1.281776313,32.76828654,172128754.3,150333614.2
36.25866716,0.416648452,10.16692342,200112657.7,140219119.2
69.52937788,0.59655309,34.56842345,194164160,152535280.2
32.07905387,0.571021327,23.15057118,178382370,83569050.09
91.9784724,1.189494414,48.85826541,186221365.3,100714274.8
13.66337692,0.758341183,42.92689897,162613616.8,175549795.9
33.15938828,0.466001544,38.79794199,172522010,135737296
21.40529757,0.633936388,15.32640631,177968019.6,90664469.06
18.91224062,0.40361161,13.21562334,177087363.8,75928197.71
19.54336957,0.802398031,39.0750293,193749374.9,80080715.41
8.116005358,0.595401709,47.38263565,194450093,134834662.5
18.98423354,1.191960829,34.57696311,187376587.5,167172431.7
68.33484053,3.0553168,57.31415661,165137435.9,85931536.14
16.15205862,0.691350376,23.48020412,190757166.3,183020366.6
37.73651436,0.765760145,48.00407112,156040071.4,296770150.7
49.15642453,1.733438794,33.06079316,203789669.9,111941348.6
31.56509679,0.621319227,26.19823387,232696229.5,196176206.8
27.37753168,9.914976578,157.2601968,194470885.5,90674015.59
30.42758022,0.594240795,11.15045777,216042163.1,57443638.95
53.3382301,2.034890303,24.59585729,174850522.7,72867956.81
17.22662637,3.604056053,106.7080582,153096780.8,117863748.7
28.64511579,2.719605116,29.90192828,180690852.1,49849658.87
26.41202302,0.673917889,15.57171194,196333941,75846914.66
34.15365884,1.311575983,123.7548413,222754421.1,104969416.3
26.31740241,4.865837011,25.78885659,179276341.7,53327068.2
34.41982488,0.55627242,19.50218893,194839909.5,65847891.21
81.37768767,1.051205849,14.70949165,178248139.1,118924627.7
13.33843274,2.556057501,60.09147066,195166006.1,76869125.84
81.37711187,1.393789791,21.11748334,197534478.8,114467898.2
23.13361943,1.046828317,28.41000853,163318050.1,86640612.77
35.79874139,1.527475732,65.70510457,183906849.2,89502624.92
13.96106328,0.484407068,15.78726376,190227229.9,79827142.6
43.90217655,0.727632825,10.60164595,190774018.5,97436193.24
28.43127983,2.742456546,62.34532315,187964754.6,117026840.5
22.9093237,3.924916012,88.52687127,166637374.2,42940836.69
51.13625302,2.399778576,36.3881084,200062748.6,113840662
46.08198916,2.486477429,32.35626012,176086224,86154575.77
36.2457063,1.353953903,46.76414244,204929975.6,93575509.94
75.48777786,0.653339319,22.34549981,193365952.6,162788456.6
61.49094327,1.59649395,14.2633415,160293957.6,139942513.9
12.95122867,1.23193048,32.96165173,184205112.1,112131914.8
4.981752841,1.828460518,19.63323582,192895764.8,65254335.83
74.63932294,0.663087065,16.76789219,171060298.9,108738950.6
26.91069485,0.481821254,15.25894069,190153683.8,118519691.7
34.41043551,1.164538273,23.70193145,180896038.1,141475031.7
17.48842766,1.43087995,20.07501737,192708656.9,135669566.3
12.93527243,1.115937139,37.39682406,189800936.8,125662721.8
42.36118395,0.55949743,6.337315665,168474840.2,82251164.87
7.542665653,1.269173535,23.19085157,173302958.7,95395845.16
5.402899846,1.786186696,32.34547112,183472685.5,188971578.5
10.69512294,0.873291969,20.31980057,206255952,143548509.7
22.55658551,0.742766964,9.73598794,159256864.1,91447356.66
23.58897317,3.17100312,16.48872997,155887159.9,98181410.53
21.95777714,1.952224109,15.03090424,202530213,115179291
11.48659404,0.701663415,15.86122842,188574363.9,128953001.6
23.11475517,2.927534593,25.65940349,218115666.3,130800293.2
47.57728491,3.173074758,106.0215138,198690504.9,260977754.8
46.73998424,8.61592806,93.63764496,189806727.2,94766662.81
13.96071998,4.042072386,40.56667202,187679082.9,177485475.8
35.99354673,1.317248725,25.43076762,193884688.7,84654575.05
34.93143702,4.029695856,50.26556508,182967522.7,73841867.03
7.207107993,1.564487963,13.7698483,182367484.6,77857650.89
75.57344993,1.089059592,23.92211571,193034193.1,113303820.1
21.06128475,3.041032628,31.68552842,200879402.6,151128925.9
166.4397267,0.664345325,9.797748468,170848397.6,89212667.46
11.96378785,4.014621241,36.22199889,192170028.2,160643197.9
28.41237021,2.819138539,24.55580463,194699125.7,170349737.9
24.66527966,1.978623032,18.19464715,199842359.6,111105888.9
24.400155,4.201772384,46.69231823,169229792.9,122689866.6
50.55102313,1.548913108,19.05819636,187841878.2,107128232.6
47.54274896,3.166098165,46.0321778,172788722.4,44886162.79
91.58785267,1.695745174,12.24895783,208226196.1,93127708.86
24.47312273,3.88888589,37.68381775,189614465.1,102645453.7
34.58798282,1.149037477,98.81365089,185038462.1,100909973.5
184.8921338,20.86039559,93.76513913,170547249.2,46129416.86
38.38811398,2.957463399,32.4314561,217390353.5,336753871.7
28.22976764,3.390669245,24.93899241,195738040.5,70610573.95
35.30664073,3.044711771,43.77336255,183452117.3,102871561.4
40.74492978,8.61858836,41.84794151,195280599.8,47785589.54
19.31603819,8.567549255,108.412948,213269234.1,135366381.3
20.79279606,5.178793826,19.13944304,188682048.7,93086727.56
13.00843552,1.057639529,33.13027444,209549625.3,65664441.42
5.229404927,3.948926577,78.0903331,183897633.2,154991216.1
51.41832996,7.091964124,116.5170193,210225201.8,99957883.58
31.93431725,2.470238292,33.30615783,167807764.7,58582308.49
13.00944745,3.393798446,31.90257511,196880692.2,231677932.6
14.0554515,4.388518505,38.5909008,164029160.5,175743812.2
9.462297391,13.22014622,65.27959855,197683614.2,110626584.9
74.91667857,8.119892919,126.2019826,177531713.5,149161426.6
25.69153483,1.953509084,23.56782271,209055912.6,107771590
33.36627496,5.161683258,64.23081777,217532364.4,119062009
91.47394849,1.547378734,9.176392321,182363701.4,84855061.99
17.45964116,1.015303852,21.20257648,174052943.7,66309527.75
91.91272488,3.464492472,32.7996535,196554936.2,64615346.57
25.49175286,9.1639446,137.564838,182850406.9,82263708.55
33.30754295,1.964421363,7.978828461,234833512.9,47421324.96
45.78991446,9.755270323,83.78711735,183742947.6,129265252.3
29.43167939,2.368374223,9.889598519,204863195.5,57235036.98
5.378451419,3.236457041,41.61081065,173424311.2,115293072.4
46.63691062,5.231080732,19.04035319,175222080.4,98437065.73
55.40801876,2.402857639,23.82839412,192061397.2,225627695.8
11.65094166,2.040373472,11.12372196,175340905.2,58458609.21
147.3685615,4.475519557,31.38487722,154721031.8,98078327.56
87.28784752,9.030014721,109.8606814,177504465.4,146710884.9
100.3344176,7.043916991,37.24301389,225993314.8,65572671.2
23.00653803,8.756306832,88.73973643,173485021.3,89913503.25
24.10322177,2.719383342,37.23761957,193113617.7,132840004.4
25.56633148,5.374137195,38.52510748,190532390.4,43936597.29
18.61583478,1.7703058,13.34562082,204234289.5,117521970.1
20.02965236,6.275005845,53.05536818,182246080.2,263703580.5
35.00881848,1.668499824,8.478832007,186499214.4,58818907.47
34.6913584,3.150749991,14.5451657,160241403.5,204337968.5
64.57829609,4.745176166,19.76675477,200745520.5,122058363.2
31.78115146,6.156154596,30.2880169,189961127.5,103992745.2
46.77866692,22.97104922,138.7883048,204842060.2,187657228.8
54.36249979,6.452083195,87.50798538,186816371,105277928.7
79.488955,61.39123906,242.3283783,201648075.5,117695350.1
23.93366566,4.316116821,12.27154108,163957728.4,64217413.92
26.64057758,5.680876587,13.96689486,187466499.9,125326119.5
41.46143431,9.659947928,39.97707532,189342695.8,115803880
15.39113852,4.90949127,40.20232167,167759553.8,113010788.2
24.3566038,1.752240764,27.52213368,190355844.8,85690233.61
8.585718655,1.520325562,11.66971157,172111017.6,107320250.4
78.58245095,4.832514381,25.78977192,210504683.7,71835382.91
28.56436998,20.85989344,124.7984181,216012782.7,154833514.4
36.46002837,1.276164512,13.98382807,213205634.8,130251023.1
39.05179362,0.809373504,3.762650017,178123664.3,95325170.61
12.60421035,6.231147632,34.3668091,194755615.7,96764356.76
14.73082551,12.67049487,157.4967109,202827624.4,135285680.2
59.67047225,13.22083914,33.30016287,158567738.2,70170413.93
76.38185512,7.086686847,50.96411552,182896831.9,71273740.88
59.08434131,7.788824367,40.06259447,173686782.5,220826691
144.4202466,3.571655076,19.98902872,198395052.4,97507460.76
36.00568691,0.978148326,7.496245538,186183783.7,116135117.7
49.0952626,6.188292758,11.41070001,180493709.8,79951679.24
40.97531969,9.027660786,55.29902253,190566073.1,63320822.92
12.54813962,28.91902054,90.06705986,188083732.4,202951340.8
22.69247357,11.39669741,53.0983419,205919173.4,151692040
78.57187302,12.23254246,66.1695414,192492199.5,148756206.2
17.23391883,16.0536031,122.5737305,205172838.5,156420478.8
66.35215181,14.19005899,47.04719921,162780415.1,184380262.3
14.67948338,5.658197244,18.54197313,210593682,139889342.7
9.233465335,4.247199632,16.18311181,191137275.9,66946285.35
16.82447305,5.951182691,27.47822886,171265871.2,115464055.8
84.0879037,12.37554108,51.80968545,174933997,119795311.1
31.56068635,7.581266906,23.63232487,200925585.9,108817243.9
27.6268942,10.85490271,57.63252365,199446872.1,120315299.8
109.0509079,4.969255781,36.92663314,206190811.7,240543337.9
31.80326014,2.493168823,28.18934643,199917182.7,167607909.9
45.97255909,26.83675578,116.0589838,207680951.5,127294237.6
50.52043181,4.389314129,18.87176293,188649719.3,81098612.75
29.31112635,6.482307245,127.8450751,172125913.7,188700181.5
63.65767765,4.464887086,24.61433152,197218634.2,156140637
81.95409458,21.34193556,167.9591583,189714667.8,286454100.2
41.60230354,11.25637538,14.28405088,194124890.3,47125100.64
78.80262258,4.14536054,25.07692669,233662070.7,92005366.3
12.16282275,5.655483884,6.711567545,171711515.1,41524101.01
17.67502983,5.217853626,25.56823403,196929842.3,134746354.9
111.9054986,10.45414468,50.16990138,183791482,137232076.5
184.0117462,3.509987932,9.451601678,202293331,40007588.88
30.14823747,6.298147869,10.49120384,177754033.6,81751270.02
13.27641046,1.084997418,12.67375334,204089272.9,73030390.53
30.86478091,6.104369021,16.03756708,174910097.7,174962187.3
55.70455786,19.06647229,88.71561373,187518337.9,104053258.2
36.70658622,3.853468684,15.88475072,200474944.3,96567276.08
28.31641555,6.381818791,47.07619343,184767938.7,168103288.8
11.37909541,22.06587552,51.5369167,182717001,127427439.7
11.51054155,21.43589853,51.75945478,239933247.3,164671061.4
59.94431662,6.950428112,22.53822238,191186950.4,225158757.5
22.53061757,13.33307769,28.7369684,194311428.2,131278111.9
61.16264848,25.03314981,47.92083517,200856429.9,101461240.7
86.11932927,9.323541455,19.60689616,171896617.2,162201027.7
44.98322881,7.670464854,22.54132216,199430050.1,140502711.4
40.56571916,22.9891244,55.29928346,174230141,130409150.2
63.11045416,4.304420689,23.42160319,193878334.1,94943909.44
13.18063067,2.882204384,33.46243247,200169165.1,167088480.4
183.6484643,6.683539654,16.74685239,202181729.6,318356723.1
25.04835327,3.850068292,6.376442051,188575788.6,77491079.24
23.49360563,15.22110595,23.77222395,192691889.7,131184795.8
24.11875863,10.119849,52.4590787,182593455.4,127999439.5
65.94065252,26.20276921,49.93877147,162537638.6,115713174
250.403901,26.45501518,43.03309486,208860079.8,148741506.4
248.0624249,14.66527149,46.7710911,196009302.7,80245223.16
54.80161176,21.0153824,42.90160491,198329641,55009862.57
60.72041193,61.68525501,81.91386004,198796777.8,135854854.1
23.32401047,25.31237845,45.07177654,197411114.9,136781669.9
89.11237039,5.041988323,23.94190214,206443792.4,104276817.3
44.49631869,10.84975705,13.25335466,180939868.1,63317472.1
163.4665936,18.61500554,57.58165107,167784628,105552131.9
42.4759571,25.38374491,62.86343126,202438581.6,162960259.8
63.587953,47.56706012,74.43979888,185341587.8,165919875.1
54.51690243,110.437458,230.9168235,206490309.2,130091629.3
72.1449841,24.86836755,46.11182275,221838936.6,187016957.4
126.8692932,11.13873778,17.18782605,183180086.2,181470602.6
122.8098669,8.410350198,22.43831972,181825860.3,172571836.8
68.44206982,17.56954378,16.22021135,174301268.5,48543505.53
125.3462414,14.98368323,10.79915934,174487279.8,94907106.83
222.2862947,36.17255588,59.4693044,210287011.2,98154945.01
50.17321716,8.080851833,11.85347828,192280893.2,57529188.49
45.2504177,15.51301839,8.213747149,203832615,44775584.59
26.26650376,32.72541852,36.50663133,190770986.5,88530118.73
36.78228256,40.35406293,70.63039721,158855714.5,150141555
878.1459078,8.824131047,12.78002851,196089683.3,224869216.8
356.0054189,27.22160433,27.74369619,185882746.5,117847798.7
54.36572587,58.7406336,24.76590345,214702909,77720468.58
66.11024901,9.941809765,36.7998592,178151598.8,96482693.06
89.59220632,17.55324734,18.07352831,179097460,100380392
122.748331,31.30342195,18.84886371,185096355.1,78170532.68
21.01421068,31.14917951,38.53873585,169683144.5,67951919.25
220.1451889,4.696271055,16.15614433,179222540.4,165322843.2
59.73666439,12.261251,11.54107018,185336097.3,130785885.6
31.54023056,26.43953872,21.08579219,169951250.8,97334578.64
152.9677076,146.2790003,144.3909529,196129835.8,136797764.3
335.0346591,50.24311379,64.7902221,164970838.3,73662914
77.79258811,45.95950988,34.08226293,197413430.3,97797567.48
120.3398868,13.4590258,16.92375415,193945925.6,83053242.8
33.61363597,15.20959861,11.08984473,175593779,89883721.81
49.91731794,79.80589179,64.06514394,194610732.8,86317665.41
26.4999255,39.78717247,41.79495645,193310486.3,124042743.3
316.4515371,30.47839205,21.03169019,187165501.7,218395440.5
85.46919632,22.02558529,46.36006104,175672320.7,179716195.7
89.82040375,28.22312526,30.63195198,198663314.9,134718936.6
197.0233936,82.21386578,50.85772196,171442648.3,113677578.5
73.04819884,22.36312596,18.89141472,208011922.8,110570669.2
48.10960106,63.80416093,39.07152597,213770583,95963620.18
164.0479608,36.17298271,38.1976369,182744095.9,87168410.07
155.849177,19.06106584,15.26270844,184580679.3,103555601.6
10.84079072,14.36054312,6.465169432,178624993.2,65084370.38
372.5300879,29.46349943,30.27677037,184250737.4,123191492.7
67.63986176,22.33696448,23.36665708,196650145.8,87862856.89
345.3367215,29.11641797,14.6409348,178047942.5,48079983.1
114.4108099,46.22410301,31.48959524,185260653.6,181884322.2
130.150027,20.45240672,24.68052168,170599974.8,109341851.9
25.2994554,51.83242957,84.24098441,187273733.3,167634899.1
117.5894398,57.30174721,57.43668288,198644323.8,63934308.92
283.514252,53.10709805,24.54168508,184388445.4,89214284.45
258.4018627,19.27462005,28.08194583,209537324.9,110484581.8
341.863334,25.21749546,54.02319228,194874163.6,109608643.5
51.15278189,26.65926975,41.49548435,173263160.8,189705558.1
40.91844714,9.246204694,10.25654933,162816860.4,94976339.52
90.02422011,10.01727486,9.159032889,186865549.3,124995421.8
69.48013931,63.7377741,43.6503206,194461550.9,129811057.4
50.66348875,19.97444376,13.1629965,165887117.4,102761503.7
129.3785712,14.27716839,13.16590583,175568757.6,120886457
84.70992308,242.1854108,53.4233113,165036179,104994641.3
199.6714491,5.576431182,5.015303241,185352106.8,76106162.3
58.35518031,92.18710614,129.1527848,211196608.1,68349247.61
23.03047058,48.95215491,35.02977765,228459556.1,80448311.98
91.74328672,41.16784167,23.72124373,215036246.5,73152869.19
112.6457367,234.1070587,129.2496139,205938579.3,153887380
225.4030915,8.451365433,7.635398862,193498871.8,113899732.9
371.7522338,51.48698011,55.87834611,170319919.8,86305843.76
256.1761659,20.85995642,9.402358964,189115523.5,118582764.9
371.2608615,148.1812646,64.77790698,185221033.7,93848462.63
70.45609447,82.78238437,37.7220435,190104207.8,68426061.06
68.87676299,45.25720202,12.85921308,180054638.1,78275463.82
161.8577463,21.35940287,42.71593543,188028151.9,93271277.71
255.9139197,10.5621794,20.23149934,205205273.9,83858506.38
146.7180807,19.95329157,9.281669353,171568341.8,93706539.96
351.1037368,46.11014807,16.06567737,174530321.5,71673506.8
65.31305639,91.41625656,75.07391245,189174545,130244715.7
790.57496,155.5151339,36.66795188,163401158.6,132802163.1
87.4316661,23.83280645,28.20085052,173655221,235834434.6
311.265579,24.66526,22.57920351,171335735.9,106330057.5
542.2180427,5.209162927,4.71390349,211083227.5,86202131.21
45.6095337,0,28.47494973,212998950.1,114998158.5
6.849679602,0,12.90958016,200995964.6,79966883.7
14.43915494,0,58.47137704,193871114.2,97317268.42
6.857795687,0,51.60289465,170970460.5,90269776.1
27.59092919,0,22.26396181,182677129.8,85715563.69
43.55108314,0.093096685,33.05358138,163076371.6,73142083.01
38.65452335,0.079760716,32.50016818,186733558.3,78461805.08
9.032053476,0.085211593,42.33563138,167295347.7,150448617.2
58.8979179,0.015062426,14.31458327,158864765.5,173462567.7
26.32322913,0.268572764,302.4555876,198695056.6,244619414
8.792075551,0.070875692,95.71268726,191013674,129490638.4
9.93666681,0.021550046,15.05411472,184556124.9,162319654.2
30.1461175,0.070991312,44.14324702,182784552.7,136588172.2
22.18096812,0.029506456,7.531595608,177085845,111719637.7
16.21435481,0.211765656,98.59465962,169407399.7,110563111.5
17.44774878,0.0426663,39.08570466,191676729.4,121423085.5
14.39425383,0.509700844,48.67868994,197272133.2,55076632.31
10.18551477,0.327870124,17.03418954,200735074.5,65420778.18
36.0477189,0.952018987,39.35381258,193727901.7,79548923.12
52.6980805,1.424542587,59.9482425,173728966.9,121180967.8
37.42546632,0.282675796,7.484300419,168070860.2,76690955.19
15.43683011,0.364325831,12.06175105,187058235.1,63215039.94
5.562546528,0.816786204,130.1754995,196053860,257011691.7
42.42507952,0.272779747,44.69748099,162822980.1,60657318.07
39.80054547,1.421587885,33.05119396,191515740.5,59238938.79
24.27039954,0.729552959,38.53665933,165932665.6,203792449.8
22.57047667,0.668919537,32.25415937,200692324.3,105223660.8
27.55586246,0.241793302,24.32103311,209809826,161765562.8
8.678416942,0.456372294,24.69017225,188100546.6,111968722.9
19.75463863,0.491818132,18.60085101,205136638,92762619.33
38.96752908,0.429163748,31.03270681,165425145.5,103482279
31.18264574,0.43762936,21.61393929,172279028.4,99951423.72
20.03977269,0.9431464,53.13219456,179337102.1,132138478.2
19.52691765,0.050613817,20.55340683,171110196.8,139945480.4
19.76971248,2.12134441,105.5814376,197584547.7,104598740.1
28.64854553,0.468159556,66.46308924,190085161.6,125116487.8
11.90410057,0.26070874,23.96103326,220377998.7,121313720.6
72.63974769,0.726337336,78.04413589,188199173.1,147161850.1
17.12672789,1.095782882,76.56598539,177767471.9,99447101.06
46.97236547,0.989556416,73.59177507,181496759.2,100465300.7
13.44244424,1.605289591,47.57885362,164908403.8,70529566.08
25.9943961,1.025389529,36.33750733,154674258.4,306956333.6
49.71205227,1.035005544,35.02104758,179944048.3,93790177.56
6.129582008,0.645783611,32.66969721,187809846.8,95572887.9
16.10672804,2.386544151,49.77976888,169734070.5,117498263.9
13.36366959,0.867157678,11.04368969,176820494.7,68950311.36
10.94881891,0.798174339,34.70021901,195335874.6,96508362.4
10.18085,0.499378789,12.71163125,198115929.9,109067115.3
27.84956506,6.468526784,89.83786418,170683345.5,107886354.8
20.06081204,0.571988129,24.19683981,154362090.8,87676818.24
18.59892892,0.343789723,15.90839974,172258846,145625672.1
6.962888699,0.425674011,31.69429698,170533830.7,95427629.93
31.69663667,3.212896914,84.37760947,193234567.1,66660821.59
185.4994635,1.341637314,26.40015368,174000003,121299993.9
15.28013741,0.742273437,39.08583887,185102883,54301336.17
23.19758017,1.413299057,23.67026681,191250021.1,85853856.1
23.21019901,0.721777413,23.08544368,213035742.6,75421762.23
24.88943052,0.476278226,16.26857343,184546838.5,88089715.55
9.768999716,0.910728752,51.59840931,177815200.3,148383417.9
11.96096201,0.453504166,39.29221397,196718530.3,61687584.74
16.07602557,0.887239501,18.02660235,185710274.9,178769321
24.55479673,1.516971267,34.75302906,168646462.5,112535279.8
29.22830425,0.856241801,17.72435754,182278319.2,191767129.9
29.29190777,1.720195012,59.40851561,195914385.8,116088195.4
14.20237023,1.960131775,39.06837418,195282055.6,118888893
71.98264637,1.369165834,35.93524763,172625393.2,133048444.5
15.70179372,-0.06161539,15.16563481,186900178.1,160349685.8
7.602494252,1.096406485,27.49243738,183063114.7,92171152.12
10.83519447,0.879156497,20.6666215,181498311.6,98421379.7
10.76692429,1.192082657,30.31572983,223377181.2,138978287
16.34679499,0.680843855,11.63550171,167720388.7,189552798.5
48.47802788,0.802314791,19.29249573,191249539.7,98485034.58
67.44795388,2.396119208,37.07189999,191679383.9,121428966.1
18.43928179,3.02273741,46.73520198,173477810.6,269625084.6
25.5062906,0.520969358,15.28121009,213448388.5,122091166.8
27.53090421,0.301088032,28.94618215,178018868.6,219117561
19.75613283,0.662382175,7.705889944,208594402,87223875.76
26.0188717,0.664111169,22.06889986,218778131.4,154963264
6.430183001,2.582430936,30.07904232,171022889.9,161260765.2
9.62610346,2.256216693,33.67810165,193258607.6,157766016
106.5875491,1.409871535,24.10199227,192264991.9,169922854.8
43.74148003,0.758685564,11.04178587,203134228.3,96120820.16
27.96544675,7.063658947,58.306367,174638875.1,79234052.58
69.99502999,0.499348106,7.256751971,196920957.5,93581203.2
9.617065511,9.239940219,131.3952715,182173066.3,100448743.8
8.2560115,1.332344952,11.88259359,197827257.2,89866638.9
28.54547366,0.851858789,19.24340754,192094607,139562387.4
13.28235465,2.109122183,21.77502784,174824250.9,119312806.1
20.23315754,1.31486694,36.77375361,194211670.1,84309287.57
5.801233204,0.786914612,10.66712983,198735798.1,88033652
40.83522522,0.880299491,11.56909849,203348663.1,137064950.6
13.20495408,0.460425218,13.44428824,225056864.7,44833722.76
22.26278013,1.049210055,32.53808242,157987069.8,145940357.1
48.87705547,1.305747517,15.20270202,154404548.6,71283350.15
31.24959849,2.155325112,35.64078953,210911597,100340708.8
14.58491793,0.511589546,5.070832111,172785258.4,108707421
11.58499195,2.014612516,34.82272767,214618919.7,191790604
9.392710263,2.743614147,15.51888046,180096864.5,70446173.26
30.7604846,0.660686047,6.496266898,176827626.1,106419844.6
171.7680355,1.053046116,58.62958747,180689460.9,230921215.5
29.61325483,0.29207008,23.49772813,205228090.5,127864206.7
28.44643329,1.670763666,15.82296409,196774553.1,89350899.09
22.7865714,2.915176767,57.60364067,209362899.3,222456643.7
43.53945693,2.38587934,28.11877103,206697934.2,116631077.7
79.50270316,3.2007214,51.58139129,225363247.1,129618753.6
13.14878919,1.93191179,43.28863597,186636476.3,79326983.28
90.80728625,1.507692303,15.56417978,208350103,103088107.3
13.55605607,0.556154912,9.545451334,197179049.3,142536558.2
44.87800439,1.955909395,43.09729423,203049608.8,87801868.38
116.7994102,4.320730801,38.94335027,185325910.9,101436889.4
17.90948586,1.745748727,14.26530475,198871420.6,158519860.8
37.37071774,1.308989862,22.75072553,204177053.1,123066101.5
12.48023825,2.852064991,42.0649372,181252830.5,127144714.9
67.52864298,4.614312914,106.7787822,152812452.5,80612062.1
18.94785184,4.000694154,25.03012108,205574891.6,122871702.1
11.35230003,4.101463755,69.09521799,198620351.5,132162786.4
52.40450134,4.28307812,25.69770597,174205344.8,125222546.3
2.502332545,2.735752578,16.35379344,186047662.5,199021316.8
6.357514482,5.404406668,63.9753753,217350199.6,173351713.2
38.91785737,0.793589241,17.30289416,195364065.6,183320898.5
61.00717224,5.816256405,56.76581212,195214726,144014410.1
97.98763014,3.933750894,78.67667406,195228875.7,126544153.5
18.99369704,7.946276611,82.23916686,183724445.7,69154072.35
13.96093777,11.53595371,77.91101357,173444661.6,129534583.1
62.29078163,5.12363156,39.93610365,211776733.1,67052450.97
35.27011249,3.883668269,130.0283255,181615715,115492328.8
15.56312417,3.745390628,61.28814922,160029194.8,92274283.16
30.96816277,2.637708386,25.55556801,180773192.7,75077299.78
47.59140417,4.79087532,112.7558938,175450854.1,107738885.2
64.89444552,10.94559582,78.17464352,179274312.8,136766977.3
